5,2016-12-02T00:00:00+00:00,"1480636800","Pradyuman Singh",gp:AOqpTOFtbH9iEwKvLdEPMu5StS68yFrFXutCjyt6YKbX8P5NYrrcPDytvCf4usrb4wgNB5THH9jg0g7Vr-lCMA,"com.com2us.towerdefense.normal.freefull.google.global.android.common","Unknown","","The best tower defence game."
5,2016-12-02T00:00:00+00:00,"1480636800","Mahir Suljic",gp:AOqpTOG5P40I2pZAwPgjkwIsCSCiAEiJfw8TwNYl1Xm7yl-rDI6_dEBwrIdc-Gr-i_NaxKZDXuRUwUjSQIlXzQ,"com.com2us.towerdefense.normal.freefull.google.global.android.common","Unknown","Best tower defence game out there","It's very fun and adictive, a good time spender. Easy on the eyes unlike some others and all out good."
4,2016-12-01T00:00:00+00:00,"1480550400","rocky bordero",gp:AOqpTOFoQQWJCChgRgo6g1C2DDcZuATrh4qiZkc-NGYuMBCK2dic_2Zyf7wmTdAZkhNtJfbLUPdI_jYwqYLIlQ,"com.com2us.towerdefense.normal.freefull.google.global.android.common","Unknown","Nice","I like the game so far enjoyable"
1,2016-12-01T00:00:00+00:00,"1480550400","Anon ymous",gp:AOqpTOFSml6wntxhAIJ2NOKCR8dfqoGB-q_HeBzYlOOp90J6vXmU6MoRM83OLtUqOE-jgs8GJz2xA8bq6sPLDw,"com.com2us.towerdefense.normal.freefull.google.global.android.common","Unknown","This ain't free","Identity, device info, media, why do you need to know all this?  Uninstalled this security risk on my phone."
5,2016-11-29T00:00:00+00:00,"1480377600","michael torossian",gp:AOqpTOE8U_-PLR6Kx1OHu54S5Auhfn2JbKhRaD6cq8Vjvk98IQ6N8GLVF0OXlg8HbVIIhP6F6UDrJEasQyXEYw,"com.com2us.towerdefense.normal.freefull.google.global.android.common","Unknown","No comment","#####"
5,2016-11-29T00:00:00+00:00,"1480377600","harley propsting",gp:AOqpTOGbdzIxRx4BW5UzkhLL09jVk_6ChMN9uGYTmMMJoevV2IBJi0YedDSYnQDMYx8Cb2w8h-YYL33CEuKCWw,"com.com2us.towerdefense.normal.freefull.google.global.android.common","Unknown","Hfdnfxhy","Good game really fun"
5,2016-11-29T00:00:00+00:00,"1480377600","Guy Gamer",gp:AOqpTOEvpVzKLxkJUC2lQaaLm5SzRSKB7tK8Y2QGNKsg8S5ZFgRLYGZtuSvmSdK3ke3VvAcZaePQsdL91taMyw,"com.com2us.towerdefense.normal.freefull.google.global.android.common","Unknown","","So fun :D"
5,2016-11-29T00:00:00+00:00,"1480377600","Sammyblueyes Droid",gp:AOqpTOEfXTp8EbSBW10GzTaw1HJzeU7AlD1bQ3NN2lWezKynVwcSwstsRBgp2i4Qaq9rwAQoeoHDLlEUmdmDrA,"com.com2us.towerdefense.normal.freefull.google.global.android.common","Unknown","Classic Tower Defense Mayhem","Great Time Consumer"
5,2016-11-29T00:00:00+00:00,"1480377600","Oliver Compres",gp:AOqpTOEp79Vil71T5eQe_GyoVZQLHFd55O26r70GehhM4VglUkSJaWmIjRedfTcqnSW_QVEG5w9_6M-EkKj8FA,"com.com2us.towerdefense.normal.freefull.google.global.android.common","Unknown","Amazing","I like this game so much."
2,2016-11-28T00:00:00+00:00,"1480291200","Roxas Strife",gp:AOqpTOFlr8YCeCrzelB_FXfXCYLAlL09o6dSdwfQhtCRgmOm_9y5kpAEWor8UfQ2BJqxpiFwwJqxbM_VUBNz2g,"com.com2us.towerdefense.normal.freefull.google.global.android.common","Unknown","Freakin' bad","Often to force close. Idk what's going on. Fix it. Then i can give a proper rating. Thanks"
4,2016-11-28T00:00:00+00:00,"1480291200","Big Cas Howles",gp:AOqpTOHj4Emxh5hhbeK17wt3U4R74O0Q4OddQkXo3-VIVP29rZrUFGFORXXm-LnN6uRgA5e95k-VYpRAmeaisw,"com.com2us.towerdefense.normal.freefull.google.global.android.common","Unknown","","I enjoy it a lot, but some rough edges, and gets kind of repetitive"
5,2016-11-27T00:00:00+00:00,"1480204800","rile87",gp:AOqpTOGQk-GejUiECXbymcZHNtNvoJJx74GJ-T22wRTY9eV-93d0MAX7U5qI-6pgGbKnf8p9GvEnWr138EEPLQ,"com.com2us.towerdefense.normal.freefull.google.global.android.common","Unknown","","Good old game"
5,2016-11-27T00:00:00+00:00,"1480204800","Jason Rilogio",gp:AOqpTOF2-_aTlIGIue00Cm-9-hsuayBTcDBU0AxKySBrkJqQ4eowTA3ajbrI2tgpa51PxW2v5BjfvVj7g_qyfA,"com.com2us.towerdefense.normal.freefull.google.global.android.common","Unknown","","Best app I've played use to give Crystal I don't know why they don't anymore."
5,2016-11-26T00:00:00+00:00,"1480118400","Janno Binuya",gp:AOqpTOEn0o3NJo5PMODeChuSA-wdlLsOqqNxapZU62u8HBUPNIAibKDErw2p-nPc8KmN3I9DkcSsF21ViK6cBw,"com.com2us.towerdefense.normal.freefull.google.global.android.common","Unknown","Nice Game","Nice game!!"
5,2016-11-26T00:00:00+00:00,"1480118400","Van Mikhail Culi",gp:AOqpTOHoxYyF4EyvyY8qvi3f4GwCcFOM1ZGGYQLqlNSdFP8LQleKKVrvvx2-lxYguZ84419GemIjshzK6UvR4g,"com.com2us.towerdefense.normal.freefull.google.global.android.common","Unknown","","Lit as f*ck"
1,2016-11-26T00:00:00+00:00,"1480118400","UpdatedNess _M",gp:AOqpTOFXdctpIPpB079sN3YhLAehA-lfoAlxoyoK4ta_SBojFVMorV4dCtVJ7UtBL6iYJPtXqNJeLO6gJ4fuow,"com.com2us.towerdefense.normal.freefull.google.global.android.common","Unknown","","I cant play because before you play you need to log in."
5,2016-11-26T00:00:00+00:00,"1480118400","Kristina Hart",gp:AOqpTOFUyWOFKVT6_fg0SVj_o2-zu8TwJNbgR_8965LoAJS7f1_bmqJ_57fNujBmR4lKL8AdRDU5SktRTqpyxA,"com.com2us.towerdefense.normal.freefull.google.global.android.common","Unknown","","Very fun for everyone and age"
